	0	1	2	3	4	5	6	7	8	9
ERS848638	9.908053822124122	9.697309996048748	-8.557874143859802	-9.746315867389063	-10.208019238540558	8.58646806666424	4.437809845801323	2.4925633374207017	-0.4724496732953235	8.975547647286795
ERS848744	1.3838933141771927	-3.8339803094038016	2.8973738432295266	-3.893443350205607	2.4947662270691526	-2.223786053338612	1.9793602540587931	0.498345612235953	-0.6700111401295998	0.01325788267646151
ERS848726	14.377317635110398	4.84173782997605	-6.7288477845731975	1.3621466957019885	-1.0978563419226806	1.2147535010510113	-0.5918579763009395	-6.900406953154051	5.649095730995928	12.304454998901951
ERS848681	-0.7018234458959289	-7.248966701751089	2.2717859093073103	-2.22275392713372	1.9228356266339022	-2.9377250923415046	1.7904214272949448	1.8886795623772938	-0.14291252144193467	0.18345090075270526
ERS848706	-0.8201268048089893	-6.892652932389724	2.0347088361906454	-3.8335904574282402	3.2290286831640427	-3.3311225600789034	0.9345409567886132	2.337785074647909	0.8871787686572005	0.7894842847903227
ERS848641	10.435796788160904	8.140333135839391	-7.562163760711419	-9.31510922983007	-8.003466241889374	7.704162947498532	3.3358979474418287	3.009312978450609	2.1452662644252602	8.760418142561733
ERS848622	-1.863343984716211	-7.582235288072825	1.6717149681486354	-1.2901295971026951	2.6277586934811565	-3.255325164578352	1.1501261123672137	2.0505324792834934	-0.9288960949759948	0.2869624126087141
ERS848658	-1.5041629572195783	-6.4378391798698225	3.1304454637030408	-2.302674822270357	1.9942999175276344	-3.509425295746436	2.0733755670404825	2.449143549697616	1.174483539651335	1.2093996619519398
ERS848709	5.370606303401164	2.829446382611942	2.8160707992616096	-3.444380022553784	4.703442264479098	0.15572896693932703	1.9685085089059862	-1.4488251165648673	-1.440423770579543	-2.1796193878668793
ERS848702	5.475709780069776	10.526596789718013	-7.81263515487421	-13.23609362303853	-12.994847497949273	11.57932396098353	4.821204083452546	6.097469835354529	-2.9421753089916796	-0.22414728300356765
ERS848736	6.668496737597193	4.483148550065545	3.8389381357531023	-1.602395679895372	3.6537613921131284	-1.9968481390807047	3.2294591602472957	-3.2694471021507887	-2.7170340572787683	-1.882284529799239
ERS848704	4.645376447287806	3.557277134397486	2.0607576264665157	-2.003868106766545	3.4213511105174303	-1.0383396120665367	1.8404190807274294	-2.3443222937510106	-1.7961764540025766	-1.35274317694367
ERS848701	-1.5194121378147423	-8.54932933495395	1.9334052420463617	-2.5892509427308616	3.9300133363071375	-2.826894364224072	1.6248258273257719	2.0490331232788983	-0.5853556219733922	0.14833232427133186
ERS848636	9.189995292180326	10.914351707427011	-8.939411887254263	-9.627182959874261	-9.966860657781213	8.057589443883991	4.6929369536990215	4.268939647175778	-0.9383408338231016	6.005184040676354
ERS848740	1.37731523877436	0.06804846081857041	2.409515656251799	-3.373375284984227	0.7128585387927584	-3.4836418501136857	3.5130129376937673	-2.4681103798061184	-0.7884072467357849	1.8282173813846958
ERS848679	1.3083598520518511	-2.9495020655145345	3.3082019699810497	-5.112172888325416	2.78985193471084	-2.768340427375949	2.2326497187181826	0.5580218268036409	-0.35595016364490406	0.8037075318239325
ERS848664	2.469047644092962	0.4256008908908867	2.763522436322646	-4.804903685302053	3.625773406731342	-2.743495998354602	3.2243853966798173	-1.3602138124306218	-1.9897142839753896	-0.3072244700298593
ERS848619	7.066334476073228	5.618290191916912	3.1031144120992464	0.2986738158127979	4.367850207402331	-0.8126376234671335	2.130690752646362	-2.948109221565032	-3.06102722306278	-3.2626186794578906
ERS848731	-1.3918710844019109	-5.347374724694964	0.8360142638449165	-0.2572570329967225	2.4207401655145926	-3.532700602882199	2.34529928751245	1.0151635897507185	-1.0464409228419023	0.7120900034250088
ERS848642	10.104941198404575	10.800996755402718	-9.305076893075446	-9.02408613682517	-10.40633100189977	7.921858277316322	3.3662146858898376	2.9086360771069626	0.09406238196960927	8.591260356156182
ERS848743	0.19193112104813173	-3.2432429947193655	3.059524537385958	-4.662652531215174	2.4897816969299478	-2.981104347648086	1.5147128546724784	1.049449260930317	-0.615108185507873	1.028505532430122
ERS848675	16.066156713848958	2.6491755475352385	-1.339551647445151	0.9281680024663829	2.86325201361317	1.2023383829199388	-2.7942144151575556	-8.092776443142863	1.8929019872787642	5.740699687689349
ERS848693	-4.333370694529828	13.111252947893206	-2.2666222303281702	-11.813728751284167	-8.68891695806553	14.714711046463401	-0.40169903671903445	2.7562798811579516	1.6956606135454038	0.08750415974418047
ERS848742	-0.2711221729388615	-2.8715040341937357	1.530343046177433	-1.3633744452567984	1.5462458439291584	-3.9551301018319975	3.4646581239849352	-0.804961050824249	-0.9418383848692317	1.1960273978369966
ERS848727	-0.6955872062489551	-5.564740294660789	1.4320929616261704	-1.3288752557965977	2.7295751952591294	-3.7925226836816828	1.9568005593445492	1.0340466545737548	-1.0751687627985507	0.5124053854557655
ERS848659	8.411931785733268	6.8084163572543455	3.4126966624103456	1.7231795552347047	2.9198136407654367	-1.848924301478291	2.59856170791592	-5.125924659761992	-3.3965985058998953	-3.2867788214402056
ERS848632	6.311664465303264	11.874927523014662	-9.347933769062557	-11.100092012731743	-12.477142869401687	10.049770523114924	4.564829744282748	5.534158223196209	-3.2528372638764	2.21077346218471
ERS848623	15.031994102187332	6.428379524647734	-6.5369636870897425	-4.4044837930626155	-1.328469477610901	5.60641335201732	0.6481422558081161	-2.9025514892809183	6.181256315915635	13.817085870403831
ERS848734	-1.0458662745800809	-4.1132813560176995	0.7769819177814778	-0.823803511784047	4.355656046724113	-4.490522303994499	1.7229105247812915	2.2742845099407663	-1.2135694060121927	-0.4613050638323457
ERS848624	5.855441587899507	5.044156086854686	2.816021491666165	1.607624671310477	2.553316700594596	-2.874829672217992	3.360090475721971	-5.656782389585592	-3.78734310940515	-2.026152190528686
ERS848618	-1.637673222411966	-9.019874400457903	2.85525831244047	-2.1215738719721298	3.208544267090203	-4.128238420184959	2.0400729096003514	1.56215767304997	-0.3335223098112817	1.4707079055354508
ERS848662	0.13679400368126945	-5.370443516187066	2.2658015227213353	-2.161152034529661	1.8005553392746652	-4.142331082412103	1.8288847756855113	0.3095894720966431	-0.8431608919022728	1.00927298911628
ERS848732	-20.44835230958916	15.906878736661564	3.1515239584407317	-11.297427383229824	-5.0052273169095445	13.273986594000585	-5.4678743695215	0.21930183144276827	9.384584694604087	-0.413502964596979
ERS848728	0.13610040311639765	-4.8378573695775975	3.0496625445326093	-4.933391962723843	2.7113835881832724	-3.522673099681265	2.1091129408675706	1.4833236596934258	0.11637897879266648	1.6747162411170144
ERS848639	-7.782613928364961	14.41529268983532	-0.3168204104240017	-12.94023443255058	-9.25221979236825	13.834705038332707	-1.4909480328081433	1.3921254770971565	4.370549679495199	0.53112699463486
ERS848721	3.312713919431876	0.3510323500239077	1.4092994781849237	2.6069755198600997	3.8573230156981673	-1.2503716022758826	1.9211263241796734	-1.4078173508960723	-2.478605509107261	-3.373907963630442
ERS848720	-15.54786257978588	14.755820874079781	2.2563247395469563	-9.724240964789436	-10.001452424510296	14.154605321975925	-5.5075235008251076	-0.9397088393438584	6.107837350619187	0.712631556663809
ERS848655	-0.5244935800465178	-6.370849596169166	2.7752306858862825	-2.525096064465591	3.53848356185186	-3.723367925095152	1.85592304225201	1.8224326022965824	-1.2018539638190544	0.63106592422886
ERS848694	3.261139954219749	11.860571307900749	-7.117892843541466	-10.906865432927106	-11.838588412523226	11.14917949771438	3.8663056348640903	5.302786369635874	-1.9789723225449396	0.22184383211515057
ERS436817	-2.875900253863094	-6.149502631781302	-2.9156274470326906	4.175149503822708	0.48003937721236367	3.3278086444156436	-2.823973926244072	1.711136480176137	-0.07622369944431272	-2.048685985357175
ERS436838	5.873745913214181	-4.780373210131629	-6.308300049307777	0.55830470766107	-6.0690018927801095	4.379873878528438	3.990382475500016	8.167890913675727	-6.3560350816997175	-1.6928964654405245
ERS436793	-2.3845564120995255	-8.759988233244465	0.7514716063395341	-0.8627538376897516	-0.8165582169479503	-0.3229400306580307	-0.27548096951251827	-0.1442359266317386	-0.6943570401528569	0.7606939474854295
ERS436737	5.716673390246503	-7.2611312577731	-6.39775341596127	2.294378546320374	-5.904860745510188	3.670673998454627	1.6821058764508132	0.5803598600376589	-0.6839530303873704	-0.9892654798453522
ERS436712	-3.5363473498482083	-10.348970167101628	1.6322247087246415	-2.9488676903331736	1.3305864495647561	-2.1586099752964802	-0.034313211790960516	1.6892792518611814	0.5899703940802031	0.6874883874205346
ERS436826	7.118694398052579	-8.278505515687964	-8.01682401258393	6.766065496402325	0.5145704415276978	3.424220925291576	-3.411180924516107	2.1370828554452204	4.8293438266890405	5.6677550267325545
ERS436684	-1.4273340752919872	-7.697149167419772	0.45027285071955037	-1.0166494392496002	-0.43073314551306907	0.15762854062684517	-0.6546615465266309	0.6633157322796139	0.6530977035879413	-0.6144740727684908
ERS436677	-4.973789682400009	6.741978725430883	20.099586186502314	7.176283803192049	5.75115939875084	7.0548934273313755	-12.063293143559124	1.6729816274682672	-9.483704224342201	10.552430385449412
ERS436756	5.573911846897575	-8.639340960242892	-9.02367124966506	4.06978771755201	-2.6149734017301296	2.5771764571873588	0.5088117294480053	-4.6399841322859725	7.873448045379731	-1.4437208677497244
ERS436706	-2.505767975780258	-9.267493623523366	1.3206323413309442	-0.9624065929063726	-1.3132928878724484	0.03677359411218188	0.31773974391834825	0.63025883553751	0.7512003884408455	0.8786151555971757
ERS436818	-4.693041188919528	-11.21119493103643	0.2216032566474094	-1.5476323115223456	-0.7307027066348564	-2.265589786047306	-0.29317692951058194	1.8512278018105992	1.2297878924666852	1.3544505288048303
ERS436815	7.511024815259768	-6.427891880988601	-2.791344930556534	5.252710365825805	3.563571332822951	4.3523146896428235	-5.284438399891196	-1.765666691142965	3.5875238460103587	-4.719875961740458
ERS436665	-1.3680945351631852	-8.36671857789801	1.6164193652043306	-2.6015698871893305	-0.32318546246536434	0.6777131409726648	0.18812985503013813	1.159864082157623	0.41995062541086053	0.3805039964185266
ERS436787	-2.2987380673402633	-8.863606165254788	0.6958024955501488	-0.8797331983533906	-1.5783366048037313	1.144020248378463	-0.8183965734007806	-0.34112111845804527	0.8740823806893705	-0.042133828033397686
ERS436701	-1.8158289390939981	-6.705851561562386	1.1545815542399611	-0.31072617054414936	-1.3023392333073982	-1.3482197711151562	0.016645076897624178	-0.22550022858053098	0.5593757920462992	0.8895015935360433
ERS436722	-1.660236827777133	-7.630063891644739	0.14050858105593989	-0.32183563710463564	-0.9073957230062082	-0.35670521294915614	0.40006313969432444	-0.7136371449338859	-0.49598692788728954	-0.09218086806091641
ERS436705	1.7340170833872242	-9.25425165351384	-4.077348308942195	0.37794823414280204	-2.044749365378648	1.946147616622313	-2.1820667443606907	-3.6392935858855107	7.63104061994748	-4.055836382568355
