sample,0,1,2,3,4,5,6,7,8,9,client
ERS848717,4.109408892207883,3.603499072992277,1.9802108996257437,0.6073619605706704,-2.258700062749881,2.403417333939271,3.618542229558706,-3.99099038661217,2.1000628322999297,1.51255097965328,PRJEB10878
ERS848691,-8.204403938029959,14.970045926385168,-0.5718171239574,-10.782014875017415,9.77191247096709,-14.46773844782615,-2.167986026931147,2.742130884620858,-4.397864189781777,-0.4993242529661703,PRJEB10878
ERS848688,1.087834023036778,-3.45447465528816,2.623030252957668,-3.441932805187573,-2.9452023969440853,2.0245767129280714,2.32773768076946,0.3158083651177369,1.8819769862762572,-0.2413083440690532,PRJEB10878
ERS848645,-0.3001165582069355,-6.222265579358355,1.2843334710383456,-0.8934605707753267,-2.293990910919613,2.262425669017564,1.1922101617668712,1.3373998590321283,1.2291375532183717,-0.2186696405327626,PRJEB10878
ERS848711,-3.653767314833776,12.77552460108305,-2.532789034847825,-11.011697386463714,9.271305560608148,-12.956346905250784,-0.0183961630194964,3.0924475177792528,-1.6416947866395295,-0.2123459275820492,PRJEB10878
ERS848714,-0.1240039432211263,-5.964048831253095,3.060381090924027,-3.883680266979901,-1.6790210747727958,3.6706327047652274,1.500875708859563,0.7426278750893449,0.4466554430083025,-1.0241713655179665,PRJEB10878
ERS848650,13.441663038995731,7.484019298971554,2.925080769848636,1.821901363409811,-2.9463336572112917,0.4387238252188031,0.0209507828604756,-8.893226270925497,3.486376955900916,1.3794754173779216,PRJEB10878
ERS848666,10.792571926352798,8.430253356112276,2.7292259622571784,1.8186652523374864,-2.0573654410405533,1.5730885040705935,-0.1183807770417299,-7.546594689968225,2.820601692259427,1.1119702616460914,PRJEB10878
ERS848719,11.602005087957606,5.978926012391194,3.703496132704138,1.6522898481749304,-4.74277463426432,1.1272006420741905,0.7156449270621712,-6.475890494008212,3.483614665569229,3.9932260686808014,PRJEB10878
ERS848713,15.478460172859515,7.343244140142049,-6.289827582077469,-0.7976443807526225,0.3000619943908847,-1.3209573587087924,-1.3726826977407445,-6.580540025296987,-5.640557834821534,-12.945019571882083,PRJEB10878
ERS848741,0.1535747471618006,-4.079058374012599,2.9232014639405257,-4.938394014209888,-2.235909339920134,3.272066875473863,1.6130185947044942,0.6771735962940781,-0.0404840697284566,-1.1635836643975253,PRJEB10878
